PassengerId,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Survived
116396,3,"Johnson, James",male,23.0,0,0,,8.85,,S,0
116397,3,"Douglas, Wayne",male,26.0,1,2,432536,25.14,,S,0
116399,3,"Case, William",male,23.0,4,2,A. 456604,5.05,,S,0
116400,3,"Trinh, Roman",male,27.0,0,0,,8.1,,S,0
116401,3,"Francis, Wilfredo",male,20.0,1,2,4136520,67.2,,C,0
116405,3,"Randall, Michael",male,62.0,0,0,326013,12.34,,Q,0
116406,3,"Krag, Dennis",male,19.0,0,0,476680,5.14,,S,0
116408,3,"Gordon, Douglas",male,31.0,0,0,489914,7.9,,S,0
116409,3,"Friend, Matthew",male,26.0,0,0,,12.34,,S,0
116410,3,"Barnett, Daniel",male,39.0,0,0,25212,11.92,,S,0
116414,3,"Bishop, Frederick",male,24.0,0,0,STON/O 451417,10.38,,S,0
116420,3,"Weston, Brian",male,22.0,1,0,,12.6,,C,0
116421,3,"Cocks, Donald",male,20.0,1,0,427210,8.06,,S,0
116422,2,"Olsen, Bill",male,24.0,1,0,S.O.C. 430910,10.41,,S,0
116423,3,"Peters, Philip",male,23.0,0,0,484579,8.71,,S,0
116424,3,"Cormany, Arthur",male,14.0,0,0,217638,14.22,,S,0
116426,3,"Gonzales, Bill",male,23.0,0,0,SC/Paris ,9.21,,S,0
116427,3,"Holland, Michael",male,49.0,1,0,13358,31.25,,S,0
116431,3,"Mckittrick, Johnny",male,64.0,0,0,,9.49,,S,0
116434,3,"Doiron, Ronald",male,36.0,1,0,468629,12.38,,S,0
116435,3,"Stowman, John",male,35.0,4,2,A. 44639,11.85,,S,0
116437,3,"Balint, Russell",male,20.0,0,0,8731,9.17,,Q,0
116438,3,"Nelson, Mohammed",male,30.0,0,0,36832,11.15,,S,0
116439,3,"John, Norman",male,24.0,0,0,19675,5.8,,S,0
116440,3,"Ratterree, Jason",male,28.0,1,0,,27.93,,C,0
116441,3,"Orta, Bruce",male,58.0,0,0,439980,14.34,,S,0
116442,3,"Pagel, Terry",male,22.0,0,0,27418,9.62,,S,0
116445,2,"Nolan, Nicholas",male,48.0,0,0,C.A. 418913,9.18,A6190,S,0
116446,1,"Rios, Jane",female,29.0,1,0,PC 229762,198.08,F19332,C,1
116447,1,"Leonard, Evelyne",female,46.0,1,1,PC 179326,225.46,B15598,C,1
116448,3,"Ellis, Manuel",male,18.0,0,0,3880995,8.6,,S,0
116450,3,"Lewis, Robert",male,14.0,0,0,W./C. 31832,10.6,,S,0
116452,3,"Baptiste, Rocky",male,54.0,0,0,238200,24.47,A12182,S,0
116454,1,"Walters, Clare",female,24.0,0,0,PC 24596,223.77,B20759,C,1
116455,3,"Rodwell, Johnnie",male,25.0,0,0,11616,12.56,,S,0
116457,3,"Sanos, Joseph",male,19.0,0,0,13475,11.85,,S,0
116458,3,"Hopkins, John",male,21.0,1,0,C.A. 3993944,14.12,,S,0
116462,3,"Hooper, David",male,21.0,1,2,15762,11.14,,S,0
116463,3,"More, Michael",male,50.0,1,2,433205,25.8,,S,0
116465,3,"Rizzi, David",male,27.0,1,9,S.C./A.4. 21119,140.76,A17822,S,0
116470,1,"Anderson, Mark",male,36.0,1,0,8223,73.64,,S,0
116471,3,"Leary, John",male,23.0,0,0,203952,9.98,,S,0
116474,1,"Correa, Leticia",female,36.0,2,0,PC 37186,167.97,B11456,C,1
116475,1,"Beeson, Robert",male,40.0,0,0,39536,30.13,A14599,S,0
116478,3,"Minor, Bill",male,24.0,1,0,22150,7.52,,S,0
116479,3,"Sin, Salvador",male,40.0,0,0,,11.04,,Q,0
116482,3,"Hovey, Francisco",male,,0,0,S.O./P.P. ,11.13,,S,0
116485,2,"Miller, Ronnie",male,22.0,0,0,428222,8.55,,S,0
116487,1,"Lowery, Steven",male,55.0,0,2,26659,29.39,,S,0
116488,1,"Cabrera, Sue",female,28.0,0,2,PC 26167,206.3,B11248,C,1
116491,3,"Wolfgang, Jack",male,22.0,0,0,STON/O 12315,8.28,,S,0
116495,3,"Workman, Robin",male,24.0,0,0,A. 23513,8.13,,S,0
116498,3,"Mcginnis, Michael",male,18.0,0,0,10081,13.55,,S,0
116505,3,"Myles, David",male,31.0,0,0,11310,8.33,,S,0
116507,3,"Bogner, Paul",male,22.0,1,0,27345,27.78,,S,0
116508,1,"Moore, Todd",male,34.0,0,0,PC 37179,194.12,A12612,S,0
116511,2,"Riddell, Bernice",female,22.0,0,0,11587,24.81,F10883,S,1
116512,3,"Carter, Steve",male,,2,0,217569,79.87,,S,0
116513,3,"Harper, Angelo",male,49.0,0,0,A. 328680,9.74,,S,0
116516,3,"Brown, Moses",male,19.0,0,0,31083,8.28,,S,0
116522,3,"Hill, Scott",male,25.0,0,0,12948,14.43,,S,0
116523,1,"Chase, Ashly",female,19.0,0,0,10337,30.92,D19072,C,1
116524,3,"Brookhouse, Edward",male,21.0,1,2,A. 454248,9.88,,S,0
116525,3,"Tate, Thomas",male,26.0,0,0,10886,10.68,,S,0
116526,3,"Cotton, Sean",male,25.0,0,0,,7.74,,Q,0
116527,3,"Woodworth, Albert",male,25.0,1,0,30506,6.92,,S,0
116532,3,"Mcgovern, Jason",male,16.0,0,0,495161,10.62,,S,0
116533,3,"Gould, Ramon",male,20.0,0,0,27819,35.69,,S,0
116535,3,"Tomlinson, Leon",male,43.0,2,0,29053,10.74,,S,0
116537,3,"Hardwick, Wilfred",male,39.0,0,0,30783,173.76,,S,0
116540,3,"Becton, Kevin",male,46.0,0,5,460838,11.54,,S,0
116541,3,"Arno, Michael",male,27.0,1,2,13050,27.22,,S,0
116543,3,"Burden, Chad",male,30.0,1,2,A. 16757,26.12,,S,0
116546,3,"Kirby, Charles",male,45.0,0,0,SC/PARIS 468705,14.54,,S,0
116549,3,"Sanchez, John",male,41.0,1,0,461874,79.16,,S,0
116552,3,"Freeman, James",male,61.0,1,0,,11.87,,S,0
116553,3,"Jasso, Lewis",male,27.0,1,0,W./C. 350460,12.57,,S,0
116554,3,"Argenbright, Larry",male,20.0,0,0,10550,10.43,,Q,0
116555,3,"Oneill, Gary",male,32.0,0,0,,10.41,,S,0
116556,3,"Fortier, Jay",male,20.0,1,0,30380,31.47,,S,0
116559,1,"Wood, Robert",male,56.0,0,0,39132,13.93,,S,0
116562,3,"Branner, Jimmy",male,49.5,1,0,43192,28.55,,C,0
116563,1,"Hartman, Rita",female,25.0,2,1,PC 26054,211.5,B5566,C,1
116564,3,"Childs, Stanley",male,33.0,0,0,10777,67.12,,C,0
116567,3,"Alvarado, Adam",male,,0,0,3776739,13.98,,S,0
116569,1,"Kuczenski, Paul",male,48.0,2,4,466934,10.02,A9798,S,0
116570,3,"Gartner, Thomas",male,39.0,0,0,4375127,10.26,,S,0
116571,3,"Mitchell, Charles",male,36.0,0,0,17183,10.83,,S,0
116572,1,"Williams, Joseph",male,46.0,0,0,19910,32.12,A8846,S,0
116574,1,"Jones, Bonnie",female,25.0,0,2,PC 25951,178.77,B6282,C,1
116575,3,"Dromgoole, Jason",male,40.0,0,0,174391,11.85,,S,0
116577,3,"Cloutier, Norman",male,24.0,2,0,8732,8.31,,S,0
116578,3,"Collins, Ervin",male,24.0,1,0,466664,6.47,,S,0
116579,3,"Mcconnell, Edwin",male,33.0,1,0,SOTON/OQ 28675,67.78,E15069,S,0
116580,1,"Theis, Juan",male,27.0,0,0,24042,79.28,A11536,S,0
116581,3,"Panella, Donald",male,26.0,0,0,9415,8.64,,S,0
116583,3,"Carter, John",male,24.0,1,2,317061,48.85,,S,0
116586,3,"Harris, Bryan",male,22.0,0,0,21633,15.35,,S,0
116588,3,"Tamaro, James",male,27.0,0,0,,10.2,,S,0
116593,3,"Durie, William",male,50.0,0,0,8880,78.93,D3267,S,0
116594,3,"Fansler, George",male,53.0,0,0,467318,24.71,,S,0
116596,1,"Zamora, Ramiro",male,67.0,0,0,33635,70.46,A20650,S,0
116597,3,"George, Justin",male,50.0,0,0,163186,13.83,,S,0
116598,2,"Walker, Elnora",female,23.0,2,0,186911,32.94,F3929,S,1
116599,3,"Yockers, Chad",male,25.0,1,0,432366,10.15,,S,0
116600,1,"Dixon, Matthew",male,34.0,1,0,28191,158.79,A3515,S,0
116602,1,"Staples, Richard",male,32.0,0,0,409502,133.6,A12245,S,0
116604,3,"Jackson, Emmanuel",male,,0,0,C.A. 19323,12.4,,S,0
116605,3,"Herring, Ahmed",male,35.0,1,0,368652,27.45,,S,0
116606,1,"Perez, Christopher",male,48.0,0,0,317125,75.05,,S,0
116607,3,"Greenfield, Tim",male,24.0,0,0,509784,8.26,,S,0
116609,3,"Mattson, Scott",male,22.0,0,0,475393,12.45,,Q,0
116610,3,"Hoffman, Clifford",male,27.0,0,0,W./C. 35000,28.31,,S,0
116611,3,"Smith, Zachary",male,25.0,0,0,41085,58.66,,S,0
116613,3,"Pruitt, Bruce",male,,0,0,10242,5.49,,S,0
116614,3,"Skinner, Charles",male,44.0,0,0,12291,10.7,,S,0
116615,3,"Fine, David",male,29.0,1,0,307607,13.36,,S,0
116616,3,"Sims, David",male,44.0,0,0,25095,6.9,,S,0
116617,2,"Reed, Martin",male,,0,0,227504,4.67,,S,0
116618,3,"Joshi, David",male,24.0,0,0,11285,14.66,,S,0
116621,3,"Harp, Patrick",male,22.0,1,0,10968,9.11,,S,0
116623,3,"Yates, Jay",male,31.0,0,0,21230,10.98,C21630,S,0
116625,3,"Adams, Willie",male,26.0,1,0,12878,10.13,,S,0
116628,3,"Santa, Jacob",male,25.0,0,0,24926,13.5,,S,0
116629,3,"Labrum, Jason",male,42.0,0,0,9990,9.8,,S,0
116633,3,"Carrier, Robert",male,21.0,0,0,8076,8.88,,S,0
116634,1,"Ropers, Evelyn",female,31.0,0,2,PC 28864,263.63,C15888,C,1
116635,3,"Mitchell, Fletcher",male,41.0,1,0,12957,8.85,,S,0
116637,3,"Burney, Brooks",male,34.0,0,0,347035,9.68,,S,0
116640,3,"Joyce, Harvey",male,20.0,0,0,423100,12.16,,Q,0
116641,1,"Ephraim, Julio",male,54.0,1,0,447965,25.36,,S,0
116644,3,"Carlson, Jack",male,36.0,0,0,4137675,11.96,,S,0
116645,2,"Thorp, Archie",male,22.0,0,0,11932,12.46,,S,0
116646,3,"Bacon, Rodger",male,20.0,0,0,A. 463029,12.63,,S,0
116647,1,"Haney, John",male,37.0,1,0,327888,13.94,,S,0
116649,2,"Tamulis, Nancy",female,40.0,0,0,26815,9.69,,C,1
116650,3,"Mckinney, John",male,25.0,1,2,A/5. 18412,32.35,,S,0
116652,3,"Dodd, Carlton",male,54.0,1,2,432313,35.07,,S,0
116653,1,"Ellis, David",male,25.0,1,0,26123,79.13,,S,0
116656,3,"Moncivais, Tony",male,43.0,1,2,30218,78.8,,C,0
116657,3,"Meachen, Robert",male,35.0,0,0,197768,8.55,,S,0
116662,3,"Ulbrich, Richard",male,36.0,0,0,12668,6.52,,S,0
116663,1,"Jones, Nancy",female,,0,1,PC 455844,78.29,C12077,C,1
116667,3,"Lowe, Martin",male,21.0,0,0,,12.22,,S,0
116668,3,"Bourdon, Patrick",male,61.0,0,0,,12.32,,S,0
116669,3,"Thomas, James",male,55.0,0,0,199421,12.57,,S,0
116670,3,"Trudeau, John",male,21.0,0,0,10769,17.17,,S,0
116673,3,"Mitchell, Thomas",male,25.0,0,0,467102,7.49,,Q,0
116675,3,"Ward, James",male,31.0,1,0,SC/PARIS ,13.03,,C,0
116679,3,"Rall, Robert",male,30.0,0,0,431772,11.06,,Q,0
116680,3,"Tourville, Bobby",male,23.0,0,0,5783,11.81,,S,0
116681,2,"Rowe, Wendell",male,57.0,0,0,C.A. 461722,12.37,,S,0
116684,3,"Godfrey, Lupe",male,50.0,0,0,195669,12.38,,S,0
116686,3,"Hernandez, Terry",male,41.0,0,0,185425,8.59,,S,0
116689,3,"Meilleur, Son",male,58.0,0,0,34476,30.82,,S,0
116690,3,"Thomas, Carmen",female,26.0,0,0,24808,221.67,E11070,C,1
116691,3,"Malsam, Melvin",male,60.0,1,0,8582,10.29,,S,0
116692,3,"Sanchez, Joseph",male,30.0,0,0,22822,6.14,,S,0
116697,3,"Murgia, Travis",male,28.0,1,2,37956,22.34,,S,0
116699,3,"Alsberry, Mark",male,22.0,1,0,31979,6.87,,S,0
116700,2,"Shummon, Timothy",male,23.0,0,0,3739364,10.06,,S,0
116701,3,"Sandy, Steven",male,33.0,0,0,23420,7.06,,Q,0
116702,3,"Jervey, Raymond",male,20.0,0,0,429846,7.97,,S,0
116703,2,"Gibb, Joseph",male,25.0,0,0,225925,9.83,,S,0
116704,3,"Alvarez, Gerald",male,25.0,1,0,,6.1,,S,0
116705,3,"Taylor, Ross",male,41.0,0,0,C.A. 57284,9.53,,S,0
116707,3,"Miller, Steven",male,55.0,0,0,,8.39,,S,0
116710,1,"Derrigo, Richard",male,22.0,0,0,27251,7.25,A15473,S,0
116711,3,"Pengelly, Andrew",male,28.0,0,0,SC/Paris 16260,13.71,,S,0
116713,3,"Clark, Jerald",male,27.0,1,0,,10.32,,C,0
116714,3,"Crum, Wendy",female,45.0,0,0,44212,10.81,F19054,C,1
116715,1,"Crittenden, Gerardo",male,31.0,1,5,31132,53.9,A8710,C,0
116716,3,"Alonzo, Carlos",male,28.0,1,2,315145,36.0,,S,0
116719,3,"Guy, Richard",male,4.0,2,0,15831,11.3,,S,0
116721,3,"Evangelista, Steven",male,19.0,1,1,F.C.C. 73891,8.27,,S,0
116723,3,"Bradley, Robert",male,19.0,0,0,26331,8.48,,Q,0
116725,3,"Brackett, Alan",male,43.0,0,0,22283,25.97,,S,0
116726,3,"Patel, Porter",male,21.0,0,0,46518,6.11,,S,0
116727,3,"Hendrickson, Jose",male,22.0,0,0,16048,10.77,,S,0
116728,3,"Rowley, Clyde",male,32.0,0,0,20540,9.49,,S,0
116731,1,"Irby, Edith",female,20.0,1,0,PC 223148,182.49,B5296,C,1
116732,3,"Bruggeman, Stephen",male,67.0,0,0,442640,9.47,A4556,S,0
116737,3,"Mcdonald, Michael",male,20.0,1,0,A/5 27919,12.13,,S,0
116739,3,"Piazza, Thomas",male,24.0,0,0,14005,2.76,,S,0
116741,3,"Carrousal, Charles",male,53.0,1,0,470149,79.64,,C,0
116742,3,"Baldwin, Thomas",male,37.0,0,4,14955,,,S,0
116743,3,"Avila, Larry",male,28.0,0,0,,14.55,,S,0
116744,3,"Dietz, Randall",male,19.0,1,2,W./C. 420975,11.59,,S,0
116745,3,"Davis, Michael",male,24.0,1,0,20274,16.69,,C,0
116746,3,"Whittier, Melvin",male,22.0,0,0,457825,10.12,,S,0
116747,1,"Campanelli, Brian",male,42.0,1,0,206604,389.99,A8814,S,0
116749,3,"Melancon, Howard",male,30.0,0,0,38290,10.01,,S,0
116755,3,"Boggs, Tom",male,19.0,4,0,A. 13481,8.36,,S,0
116758,3,"Merritt, Benjamin",male,25.0,0,0,WE/P 28474,7.97,,S,0
116759,1,"Stahl, Paige",female,22.0,0,0,A./5. 24911,11.32,E12635,C,1
116762,3,"Guillette, Michael",male,30.0,0,0,3577027,11.48,,S,0
116765,3,"Warmack, Frank",male,19.0,0,0,441970,7.65,,S,0
116768,3,"Winn, Robert",male,20.0,1,2,23930,6.44,,S,0
116770,3,"Hernandez, James",male,46.0,0,0,20146,9.64,,S,0
116774,3,"Barabas, Walter",male,61.0,1,1,15363,69.01,,S,0
116776,3,"Pines, Bryan",male,67.0,0,0,,9.85,,Q,0
116777,3,"Krock, John",male,18.0,0,0,22824,10.89,,S,0
116779,3,"Dunnigan, David",male,15.0,0,0,STON/O 8076,6.05,,S,0
116780,2,"Moreno, Rachel",female,4.0,2,0,22391,40.71,,C,1
116781,3,"Thomas, Jorge",male,20.0,0,0,PC 26827,32.34,,S,0
116784,1,"Bertozzi, Sam",male,26.0,1,0,12411,79.45,A12518,S,0
116786,3,"Spurlock, Brian",male,22.0,0,0,14022,12.12,,S,0
116787,3,"Bethel, Marion",male,23.0,0,0,3810906,8.73,,S,0
116790,3,"Rivera, Robert",male,20.0,0,0,6838,17.49,,S,0
116791,3,"Volkman, Joshua",male,27.0,0,0,9422,70.32,,S,0
116792,3,"Lewis, Ruben",male,15.0,0,0,C.A. 299199,13.42,,S,0
116795,3,"Alexander, Jamie",male,,0,0,4023,13.16,,Q,0
116796,3,"Lewis, Joshua",male,26.0,0,0,473825,10.26,,S,0
116798,1,"Jones, Myron",male,45.0,0,0,29735,10.37,,S,0
116799,3,"Cole, Luis",male,42.0,1,0,10839,29.15,,S,0
116800,3,"Wilkinson, Richard",male,34.0,0,0,,7.69,F16446,S,0
116801,3,"White, Rodney",male,19.0,1,2,194079,8.12,,S,0
116804,3,"Verduzco, John",male,28.0,0,0,453746,11.73,,S,0
116809,3,"Lewis, Michael",male,30.0,2,0,SC/PARIS 27704,21.8,A21287,S,0
116812,1,"Hebb, George",male,57.0,1,2,35038,78.54,,C,0
116813,3,"Osborne, Jeffrey",male,39.0,0,0,F.C.C. 475750,11.79,,S,0
116814,3,"Speight, Santos",male,23.0,0,2,11878,12.06,,S,0
116815,3,"Hendrickson, Matthew",male,17.0,0,0,9917,10.19,,S,0
116816,3,"Thompson, Christopher",male,19.0,0,0,10297,14.5,,S,0
116820,3,"Massey, Elmer",male,28.0,0,0,,12.59,,S,0
116821,2,"Smith, Luis",male,23.0,0,0,315419,8.26,,S,0
116822,2,"Cotton, George",male,23.0,0,0,43441,9.61,,S,0
116823,3,"Byington, Kenneth",male,53.0,0,0,,9.45,,S,0
116825,3,"Thomsen, Roger",male,55.0,0,0,218021,9.64,,S,0
116829,3,"Leonard, James",male,21.0,0,0,13413,10.59,,Q,0
116830,3,"Vannostrand, William",male,34.0,0,0,445850,12.3,,S,0
116831,3,"Lucchesi, Robert",male,18.0,0,0,C.A. 11519,11.46,,S,0
116832,3,"Pearson, Arturo",male,38.0,0,0,310322,14.79,,S,0
116833,1,"Lugo, Carol",female,37.0,1,0,PC 28468,208.53,E15514,C,1
116834,3,"Wilson, William",male,45.0,0,0,AQ/4 188119,12.18,,S,0
116838,3,"Wright, Albert",male,32.0,0,0,22392,26.3,,S,0
116839,3,"Gray, Troy",male,34.0,1,0,225860,28.06,,Q,0
116840,2,"Andersen, Matthew",male,19.0,1,0,,15.08,,S,0
116841,3,"Rosen, Ronald",male,,0,0,19630,11.41,,S,0
116844,3,"Arocho, Timothy",male,20.0,0,0,SOTON/O.Q. 13396,7.01,,S,0
116845,3,"Sullivan, Bobby",male,17.0,0,2,340157,9.29,,S,0
116846,3,"Enriquez, Darrell",male,26.0,0,0,S.O.C. ,11.04,,S,0
116847,3,"Boyd, Philip",male,20.0,1,2,468730,10.64,,S,0
116848,3,"Hayes, Elbert",male,25.0,1,2,411804,31.61,,S,0
116850,1,"Fulghum, Rebecca",female,20.0,0,2,22655,220.64,B19707,C,1
116851,1,"Shipman, Dorothy",female,30.0,1,1,PC 23136,228.46,D10735,C,1
116852,3,"Gibson, Minnie",female,10.0,1,1,495962,34.81,G16999,S,1
116853,2,"Cluff, Anthony",male,41.0,1,0,12799,10.79,,S,0
116854,3,"Lattus, Darryl",male,37.0,0,0,PC 25934,65.0,,S,0
116856,3,"Congleton, Philip",male,24.0,1,0,A/5. ,14.72,,S,0
116858,3,"Villalobos, Richard",male,21.0,0,0,25617,10.69,,S,0
116859,3,"Ferguson, Brian",male,57.0,0,0,13928,9.63,,Q,0
116860,3,"Turner, Thomas",male,24.0,1,0,45373,3.77,,S,0
116861,1,"Branson, Kay",female,23.0,0,0,W.E.P. 43628,185.22,C11832,C,1
116868,3,"Brooks, Paul",male,26.0,0,0,325591,10.28,,S,0
116869,1,"Saunders, Eunice",female,24.0,0,0,PC 23013,24.05,C22615,C,1
116870,1,"Potter, Vito",male,25.0,1,2,PC 44879,192.16,,Q,0
116872,3,"Case, Erick",male,21.0,0,0,A. 445261,39.25,,S,0
116873,2,"Cross, Ruby",female,14.0,0,0,25254,12.76,,C,1
116876,3,"Freel, Casey",male,57.0,1,0,,9.81,,S,0
116878,3,"Tweedie, James",male,23.5,1,0,3944771,30.34,,S,0
116880,3,"Arias, Ernie",male,37.0,0,0,434613,10.11,,S,0
116883,3,"Tasch, Frank",male,22.0,1,2,14551,11.56,,S,0
116884,3,"Campbell, Max",male,20.0,0,0,429748,10.56,,S,0
116888,3,"Wilson, Richard",male,47.0,0,0,445419,13.63,,Q,0
116889,3,"Brito, Nathanial",male,53.0,0,0,429729,11.6,,S,0
116890,1,"Encinas, Rex",male,51.0,0,0,467320,20.34,A14968,S,0
116893,3,"Johnson, Rachel",female,16.0,0,0,409024,29.55,,C,1
116894,1,"Wynne, Andrew",male,29.0,0,0,7505,118.61,A6785,S,0
116895,3,"Wickline, Woodrow",male,18.0,0,0,8409,9.44,,S,0
116896,3,"Crain, Jermaine",male,22.0,0,0,223975,11.94,,S,0
116897,1,"Hendrickson, Robert",male,22.0,0,0,12258,173.22,A2265,S,0
116899,3,"Kennedy, Jermaine",male,21.0,0,0,205076,5.13,,S,0
116906,3,"Dolney, James",male,21.0,0,0,A. 39309,2.2,,S,0
116907,3,"Seaton, Michael",male,21.0,0,0,6403,8.91,,S,0
116908,3,"Vaca, Daniel",male,48.0,0,0,30907,96.37,,S,0
116909,3,"Walker, Paul",male,23.0,0,0,460418,7.6,,S,0
116911,3,"Cameron, Steven",male,32.0,0,0,208214,10.67,,S,0
116915,3,"Patterson, Wilfredo",male,19.0,0,0,358140,8.32,,S,0
116916,3,"Gammon, John",male,39.0,0,0,9554,11.4,,S,0
116922,3,"Parada, Nicholas",male,21.0,0,0,6174,14.8,,S,0
116926,3,"Lopez, Leroy",male,18.0,0,0,6458,18.29,,S,0
116927,3,"Matos, Larry",male,27.0,0,0,,14.65,,S,0
116929,3,"Loatman, Shannon",male,39.0,0,0,19521,12.51,A7568,S,0
116930,3,"Reynoso, Dennis",male,19.0,0,0,10572,12.27,,S,0
116931,3,"Carter, William",male,,1,0,484799,13.09,,S,0
116932,3,"Chapman, John",male,25.0,0,0,16303,14.02,,S,0
116934,3,"Chisholm, Norbert",male,26.0,0,0,10816,15.64,,S,0
116935,3,"Newton, Eddie",male,19.0,2,0,395290,12.98,,Q,0
116936,3,"Mcclelland, Kenneth",male,42.0,0,0,444492,24.69,,S,0
116938,3,"Thomas, Julio",male,36.0,0,0,22430,9.14,,S,0
116939,3,"Cope, David",male,45.0,0,0,42412,7.16,,S,0
116941,3,"Sanchez, Jesus",male,42.0,0,0,W./C. 457690,12.66,,S,0
116942,3,"Verrill, Alonzo",male,22.0,0,0,42960,9.03,,S,0
116943,3,"Whitmore, Arthur",male,28.0,2,0,485230,6.92,,S,0
116945,3,"Smith, Michael",male,25.0,0,0,347776,34.52,,S,0
116946,3,"Tallerico, Michael",male,28.0,0,0,5715,16.25,,Q,0
116947,3,"Harmon, Joshua",male,20.0,0,0,C.A. 444163,17.65,,S,0
116949,3,"Laigle, Garth",male,22.0,0,0,6963,9.76,,S,0
116950,1,"Wiedman, Aline",female,36.0,0,0,35821,21.81,F14233,S,1
116951,1,"Green, Gail",female,24.0,1,0,24724,30.45,C16474,C,1
116955,3,"Overcash, John",male,18.0,0,0,3871473,10.46,,S,0
116957,3,"Dunbar, Kevin",male,46.0,1,2,332905,13.42,,S,0
116958,3,"Gooden, Christopher",male,18.0,0,0,8766,9.05,,S,0
116960,3,"Poblete, James",male,17.0,0,0,11014,11.1,,S,0
116961,1,"Harris, Horace",male,48.0,0,0,26987,62.91,A21211,S,0
116964,3,"Fulker, Norris",male,21.0,1,0,9396,8.72,,S,0
116967,3,"Martin, Damien",male,30.0,0,0,323503,8.6,,S,0
116969,3,"Douglas, Mike",male,58.0,0,0,13782,9.68,,S,0
116970,3,"Parks, John",male,51.0,0,0,10183,7.44,,Q,0
116972,3,"Rodriguez, Walter",male,49.0,2,0,437579,27.72,,S,0
116974,3,"Shoulders, Joseph",male,13.0,0,0,SC/PARIS 27456,11.13,,S,0
116975,3,"Horne, Keith",male,4.0,1,2,27285,12.1,,S,0
116977,1,"Hansen, Albert",male,46.0,0,0,22264,72.61,,S,0
116978,3,"Sandoval, Mary",female,40.0,0,1,186483,12.06,,C,1
116981,3,"Perlman, Allan",male,21.0,1,0,298381,7.3,,S,0
116982,3,"Hodge, Steven",male,27.0,0,0,331940,13.78,,S,0
116985,1,"Fry, Guadalupe",female,24.0,0,2,PC 24406,145.55,B14071,C,1
116986,3,"Whitfield, Eddie",male,38.0,0,0,,8.68,,S,0
116988,3,"Keller, Brian",male,18.0,0,0,7607,12.33,,S,0
116989,3,"Blalock, Robert",male,51.0,0,0,462933,6.71,,S,0
116990,3,"Houston, Rene",male,23.0,1,0,,11.17,,S,0
116991,3,"Nieves, Amanda",female,46.0,0,0,24705,26.08,,C,1
116992,2,"Winterholler, June",female,66.0,0,1,418911,33.03,F18126,S,1
116993,3,"Lorona, Robert",male,51.0,0,0,3943939,490.12,,S,0
116997,3,"Youngman, Christopher",male,30.0,0,0,,10.06,,S,0
116998,2,"Rorick, Samuel",male,56.0,0,0,S.O.C. 21394,75.71,,S,0
117000,3,"Garcia, Jeffrey",male,22.0,0,0,A. 13821,4.45,,S,0
117001,1,"Ridley, Theresa",female,47.0,2,0,S.W./PP 181414,75.29,D6796,C,1
117004,3,"Chandler, Van",male,66.0,0,0,435009,12.31,,S,0
117005,3,"Cummings, Howard",male,37.0,0,0,347668,9.67,,S,0
117007,3,"Bard, Trevor",male,24.0,0,0,10245,11.62,,S,0
117010,1,"Walraven, Kendall",male,43.0,1,0,432002,8.63,,S,0
117013,3,"Farris, Calvin",male,26.0,0,0,9463,10.84,,S,0
117016,3,"Hukill, Neal",male,26.0,0,1,12511,8.49,A13261,S,0
117018,3,"Bennett, Charles",male,23.0,0,0,190459,7.92,,S,0
117021,1,"Mente, Henry",male,29.0,0,0,434366,9.5,A4795,S,0
117023,2,"Elliott, Marcus",male,22.0,0,0,8713,8.34,,S,0
117024,3,"Jones, Timothy",male,26.0,0,0,197105,10.64,,S,0
117025,3,"Williams, Nathan",male,24.0,4,2,A. 443284,7.01,,S,0
117027,3,"Gansen, Christopher",male,19.0,0,0,26441,9.84,,S,0
117028,3,"Hemphill, Gordon",male,50.0,2,0,427850,12.67,,S,0
117029,3,"Cartwright, Robert",male,19.0,1,0,308706,12.18,,S,0
117032,3,"Siegel, Christopher",male,31.0,0,0,24817,13.45,,S,0
117034,2,"Mcauley, Bradley",male,24.0,1,0,45796,12.95,,S,0
117036,1,"Sedotal, Ted",male,21.0,0,0,198867,81.69,A15611,S,0
117038,3,"Babin, William",male,16.0,0,0,8099,12.15,,S,0
117039,3,"Knoll, Scott",male,18.0,0,0,7308,10.47,,S,0
117040,3,"Urban, Justin",male,41.0,0,0,12504,17.8,,S,0
117042,3,"Rodriguez, Eugene",male,22.0,4,2,A. 8284,3.98,,S,0
117043,3,"Maddox, Wallace",male,24.0,0,0,28152,11.28,,S,0
117044,3,"Savage, Larry",male,52.0,0,0,3822222,12.09,,S,0
117048,3,"Neilson, Odell",male,26.0,0,0,333454,9.34,,S,0
117050,3,"Cannon, Randall",male,23.0,0,0,37378,9.36,,S,0
117051,1,"Guy, Wayne",male,,0,0,234985,123.59,A19366,S,0
117052,3,"Henderson, Reynaldo",male,25.0,2,0,475683,36.07,,S,0
117057,3,"Drennen, Timothy",male,25.0,0,0,49542,9.15,,S,0
117060,3,"Fulton, James",male,28.0,1,2,428201,5.57,,S,0
117062,3,"Decaro, Michael",male,14.0,0,0,SOTON/O.Q. 60504,14.76,,S,0
117065,3,"Mann, Corey",male,42.0,0,0,STON/O2. 3849870,10.14,,,0
117066,3,"Hidalgo, Robert",male,36.0,0,0,28311,86.48,,C,0
117070,3,"Garcia, Bernard",male,22.0,0,0,10206,12.82,,S,0
